-70.952875|37.01075,-71.3328125|37.2755,-70.8675625|37.5625,-71.133|37.930875,-69.058875|37.447375,-73.0241875|38.835375,-72.4835625|38.38675,-72.9888125|38.750375,-71.8126875|38.15225,-71.620875|38.86425,-37.9469375|3.99125,-41.6485|3.73125,-37.487|3.68325,-10.005|0.0,-39.0143125|4.160125,-72.21725|34.407125,-71.85325|34.68225,-71.637625|34.439875,-70.1325|34.26525,-72.5695|34.703625,-66.5543125|38.617625,-67.09875|38.565625,-67.8505625|38.8565,-67.2346875|38.7245,-66.9390625|38.6805,
-69.3085|38.730875,-68.842375|38.564625,-68.930125|38.389625,-69.08925|38.867,-67.801125|38.554375,-71.825625|38.07775,-72.627|38.1265,-72.666|38.491625,-72.64875|38.91625,-70.88025|38.47775,-37.22825|3.84975,-41.1225|3.835875,-37.478|3.721375,-37.93725|3.66925,-12.006|0.0,-72.993625|35.277875,-72.202375|34.677875,-72.278|34.62,-70.9415|34.676875,-72.85375|34.753875,-68.512875|37.657875,-70.124125|37.41325,-69.7175|37.65325,-69.484375|37.517,-69.775875|37.382625,
-73.25275|38.81675,-72.932|38.518625,-73.4795|38.924625,-72.78525|38.185375,-72.383625|38.16225,-73.917625|39.410625,-74.22325|39.6615,-72.9855|39.304125,-70.296125|39.30475,-73.97825|39.99825,-72.986125|42.27275,-71.929875|43.01625,-75.137375|42.628375,-75.583375|42.5655,-75.191875|42.380375,-11.0055|0.0,-38.877|5.233875,-38.694875|4.946875,-41.142625|5.336375,-40.956625|5.03525,-70.595|38.021125,-67.699625|37.709875,-71.4015|37.94125,-72.27375|38.55425,-72.081125|38.348125,
-66.4368125|38.4400625,-66.6836875|38.31875,-59.9026875|32.9734375,-66.008125|38.2870625,-66.215375|38.3494375,-71.682125|39.875875,-72.122875|40.32025,-72.206875|40.534625,-69.598125|39.4934375,-72.44525|40.092625,-73.0888125|43.5411875,-71.370625|43.3830625,-73.0906875|43.133625,-72.7733125|43.0245,-72.898625|43.08425,-22.162375|2.601625,-9.0045|0.0,-21.836375|2.9165625,-23.1038125|3.4018125,-23.6971875|3.448625,-69.898375|38.7845625,-68.23675|38.8871875,-70.1204375|39.38625,-71.0493125|39.7595,-70.874125|39.5228125,
-71.31825|39.33375,-71.4975|39.35675,-71.863375|39.3335,-72.0156875|39.4178125,-71.8934375|39.094875,-70.7955625|40.912125,-70.15475|40.5634375,-70.2519375|40.26575,-56.2825625|30.3930625,-69.800875|40.3728125,-72.9453125|43.4345,-71.4695625|43.4341875,-73.4103125|43.1138125,-74.2888125|43.5838125,-74.710375|43.451875,-35.0669375|2.9694375,-22.9311875|2.8376875,-9.0045|0.0,-36.4509375|3.642,-38.1064375|3.3290625,-70.7883125|39.159875,-69.144375|39.203875,-71.1263125|38.95925,-71.3780625|38.953625,-71.487375|38.762,
-72.1156875|38.814875,-71.78425|38.7705625,-71.2773125|38.112875,-71.7553125|38.7230625,-72.3405625|39.158375,-71.9080625|38.89375,-72.074375|38.8806875,-72.368625|39.0655,-68.8413125|38.5229375,-71.992125|39.38925,-66.9881875|42.013,-52.715375|31.284,-67.8096875|41.897,-67.8059375|41.7083125,-68.2704375|41.82725,-36.0863125|2.7841875,-32.787875|2.493375,-32.387875|2.4675,-10.005|0.0,-37.204625|2.834125,-69.493875|38.0033125,-67.7308125|38.5765,-70.9749375|38.4061875,-71.8235|38.382,-70.8591875|38.278875,
-72.3775625|38.35875,-72.1320625|38.7386875,-71.69925|38.0926875,-72.1796875|38.507625,-72.2109375|38.3015,-73.550125|39.2848125,-73.6975|39.4649375,-72.8785|39.308,-70.092375|38.942,-73.128|39.8194375,-72.5190625|42.6970625,-70.62125|42.8705625,-74.97575|43.050625,-73.816|42.6130625,-75.31025|42.892875,-37.5698125|3.5543125,-36.261625|3.0151875,-37.6695625|3.202875,-36.948|3.30325,-12.006|0.0,-67.3804375|39.326875,-51.73475|28.6976875,-68.3505|39.2936875,-69.307875|39.8653125,-68.54|38.8980625,
-71.0410625|39.0171875,-69.5233125|38.6459375,-70.896375|39.19,-71.2613125|39.138,-71.0585625|38.9646875,-73.1750625|40.1074375,-72.6181875|39.9368125,-73.084|39.91025,-72.789375|40.077875,-72.67375|39.9745625,-71.1230625|43.6193125,-71.8360625|44.1354375,-71.51025|43.8813125,-55.7148125|32.4945625,-70.5199375|43.5553125,-70.808375|35.452625,-71.553875|35.8198125,-71.7029375|35.908875,-71.7210625|35.9585625,-71.217625|35.86575,-10.005|0.0,-26.7075|4.2018125,-23.8065625|3.393625,-24.600875|3.2931875,-24.320375|3.306,
-70.9791875|39.1615,-69.9049375|39.029875,-72.085625|39.0198125,-71.71675|38.762625,-72.821875|39.0595625,-72.9404375|39.5394375,-72.949375|39.4848125,-73.31525|39.8561875,-72.8231875|40.0700625,-72.85275|39.6665625,-73.3125|43.15075,-73.1829375|43.034375,-73.4148125|43.164,-72.077125|43.2820625,-73.4458125|43.334,-68.9248125|36.18725,-69.188625|35.9901875,-69.6591875|36.464375,-69.5033125|36.1068125,-66.293875|34.5326875,-23.961375|4.1331875,-9.0045|0.0,-37.0021875|4.2545,-40.2636875|4.1848125,-36.1059375|4.1751875,
-71.1485|38.570125,-70.4060625|38.2185625,-72.272875|38.4263125,-71.771875|37.9929375,-73.29875|38.4390625,-73.3438125|39.5060625,-72.628875|38.9038125,-73.570875|39.0454375,-73.1215|39.28625,-72.98425|39.1313125,-75.1723125|42.678125,-74.5556875|42.41425,-74.866125|42.61825,-70.7793125|42.332125,-74.665125|43.028375,-72.9474375|35.75525,-72.5025|35.1084375,-72.4004375|34.7031875,-72.8583125|35.5925,-71.3671875|34.883125,-36.283625|4.083125,-36.769375|4.0659375,-12.006|0.0,-40.8104375|4.353875,-38.820125|4.209375,
-70.4438125|38.173,-69.6593125|38.1018125,-71.934875|38.1565625,-71.148625|37.968375,-72.1390625|37.9585,-67.11825|38.489125,-66.7095625|38.2119375,-66.8455|38.2218125,-66.642|38.1428125,-64.9264375|36.58575,-73.62675|42.38175,-73.39375|42.452625,-73.9364375|42.1524375,-70.6245625|42.370875,-73.1136875|42.179375,-70.4634375|34.564625,-71.998|34.8745,-73.14|35.1040625,-71.6943125|34.8116875,-70.9575|35.3166875,-37.25125|3.49875,-37.62|3.5160625,-36.9596875|3.367375,-12.006|0.0,-36.3335|3.30875,
-68.804125|39.520375,-68.82575|39.96925,-68.5539375|38.9059375,-69.3404375|39.4426875,-70.3193125|39.7130625,-73.8596875|39.6699375,-73.0575|39.2901875,-72.788875|39.22775,-73.4979375|40.008875,-72.93875|39.6780625,-73.782|42.387,-74.15|42.51375,-74.10625|42.977375,-70.614125|42.25725,-73.59775|43.195875,-71.61975|34.9580625,-73.1965|35.75975,-72.7255|35.7730625,-72.3348125|35.286125,-71.432875|35.207,-37.2425|5.2376875,-38.668125|5.27775,-38.8703125|5.2175,-39.081125|5.1795625,-7.0035|0.0,
