-62.3646875|34.5730625,-61.7061875|34.315125,-61.1404375|34.606875,-62.407625|34.5339375,-61.936|34.470625,-70.3964375|33.0488125,-70.41575|32.80775,-69.6368125|32.76775,-68.2571875|32.6748125,-70.1170625|32.98475,-10.005|0.0,-26.427875|3.108,-30.2428125|3.95675,-23.10575|3.306625,-27.8115625|3.548375,-62.1240625|34.1135,-63.0591875|34.07475,-63.014375|33.764875,-62.83975|34.0964375,-63.2024375|33.8841875,-63.759375|33.8053125,-63.4653125|33.394,-62.860625|33.5010625,-62.74325|33.553125,-63.7908125|33.602875,
-62.2225625|34.436875,-62.241125|33.884125,-60.0313125|34.212125,-62.6816875|34.32825,-62.524125|34.239,-70.2885625|32.251875,-70.5019375|32.595875,-70.9416875|32.671,-68.535125|33.046,-70.1123125|32.803,-21.6245625|2.938625,-8.004|0.0,-36.3446875|3.4705,-36.372625|3.584125,-37.633375|3.094,-61.31|33.888125,-61.73175|33.60575,-63.0848125|33.485625,-62.4168125|33.339875,-62.395875|33.257875,-60.88775|33.920125,-60.4671875|33.70975,-60.9709375|34.148,-60.00575|34.28925,-60.74425|34.367,
-59.883|34.778125,-59.895875|35.42525,-58.925125|35.407875,-59.447125|35.085625,-59.510125|34.664875,-70.850875|32.995,-70.84025|32.6545,-71.2735|33.31325,-68.150125|32.518375,-70.0975|32.443625,-36.17025|3.788375,-37.825125|3.62325,-13.0065|0.0,-38.33475|4.1935,-39.665375|3.942,-61.447|33.7125,-63.354125|33.927375,-63.139125|33.584,-62.264625|33.449,-62.715625|33.675,-63.384125|33.2285,-63.407875|33.6745,-63.298|33.217125,-62.23775|33.76275,-63.505375|33.424,
-63.357625|34.067875,-63.09|33.573625,-60.479375|33.891125,-62.99025|33.792375,-63.33825|34.06025,-70.7155|32.2305,-70.675125|32.347375,-71.187625|32.470625,-68.308375|32.574625,-69.56825|32.066625,-36.6525|3.769625,-38.6575|3.569,-40.22275|3.680625,-11.0055|0.0,-39.157875|3.73925,-61.34825|33.067375,-62.551|32.75975,-62.785875|32.533125,-62.756|33.0365,-63.26025|33.060125,-64.839875|33.4005,-63.625625|33.3215,-64.17475|33.248,-62.342625|33.2765,-64.28525|33.515875,
-62.3915|34.12575,-62.662375|34.362375,-60.173875|34.632,-62.052125|34.029,-62.632|34.665875,-67.070375|33.18125,-67.30075|33.627625,-67.747625|33.497375,-65.84075|33.4865,-67.254125|33.6415,-34.4215|3.39575,-35.73975|3.54175,-39.52925|3.579125,-37.371875|3.496125,-9.0045|0.0,-59.181875|34.575,-59.43925|34.225875,-59.630125|34.18875,-60.172|34.283,-60.215125|34.386375,-63.595875|33.79725,-63.287375|33.551125,-63.3865|33.418,-61.298625|33.2375,-62.57875|33.21475,
-61.3615|34.4755,-63.510625|34.8005,-62.4805|34.19375,-62.486625|34.279,-62.490625|34.19475,-70.774125|33.281125,-70.534125|32.985375,-70.286625|33.180125,-67.039125|33.045625,-69.964375|33.04,-66.989375|37.201875,-66.7165|36.800625,-67.594625|37.21425,-67.2985|37.005625,-65.929375|37.224125,-11.0055|0.0,-32.6755|3.54175,-31.209125|2.981125,-32.542125|3.625375,-32.882125|3.393625,-61.61975|34.63025,-61.21325|34.131375,-61.607125|34.3785,-61.470125|34.269875,-61.150125|34.895125,
-54.995375|33.206375,-51.5819375|29.589,-56.245875|33.553125,-57.159375|33.9153125,-56.27975|33.55175,-62.37|30.689625,-62.2694375|30.799625,-62.55475|30.8096875,-48.8325|22.433375,-61.7543125|30.25675,-67.5776875|35.7838125,-67.7399375|35.7855,-67.664375|35.5971875,-67.8731875|36.1819375,-65.498625|35.134,-21.718|3.4708125,-8.004|0.0,-17.639375|2.429875,-20.96825|2.954375,-17.10225|2.3163125,-63.470125|34.3495,-62.815375|33.829,-62.840125|34.0155625,-62.8238125|34.0213125,-62.4830625|34.4164375,
-62.760625|35.5038125,-62.2723125|34.9391875,-62.581625|35.4835625,-63.1026875|35.21375,-62.470375|35.124625,-69.894625|33.4476875,-70.773875|33.5715625,-70.326|33.5884375,-68.657125|33.536875,-70.3999375|33.16075,-69.8469375|36.35475,-69.956875|36.5645,-69.0173125|36.0431875,-70.52875|36.5013125,-68.2120625|36.218875,-35.919125|3.8240625,-20.5651875|3.3669375,-7.0035|0.0,-33.219625|3.50925,-30.89075|2.7725,-64.3739375|33.7416875,-64.7195|34.2666875,-64.3593125|33.836625,-64.407875|34.034875,-63.1791875|33.705375,
-62.1615625|34.409,-63.48775|34.38225,-63.183375|34.376625,-62.5645|34.412,-62.9785625|34.5585,-71.013375|32.5745,-70.8569375|33.13625,-71.3699375|32.962625,-68.4979375|33.2905,-70.1826875|32.665,-70.0379375|36.128375,-69.864875|36.0355,-69.86725|35.724625,-70.7650625|36.42875,-68.1860625|36.184,-35.98525|3.017,-30.508|3.19,-29.758375|2.81775,-11.0055|0.0,-30.415875|2.58,-64.06175|33.32075,-64.5660625|33.368,-64.6233125|33.441125,-65.0818125|33.68575,-62.706625|33.607125,
-61.921875|34.0645,-63.027|34.595375,-62.58325|33.74975,-63.3965|34.15575,-63.314375|34.336875,-70.98775|32.48725,-70.686625|32.656625,-71.032875|32.796,-67.913625|32.81525,-69.886625|32.255625,-70.0595|35.633875,-69.623625|35.727125,-69.379625|35.65825,-70.65525|36.261,-68.014|35.623375,-36.5695|3.593,-31.74275|3.150875,-31.163625|3.373375,-33.078375|3.157875,-7.0035|0.0,-64.657625|33.24275,-65.067375|33.385625,-64.655375|33.418375,-64.702375|33.283875,-62.9785|32.981,
-62.06425|35.2276875,-62.0893125|35.528125,-60.6516875|35.40475,-62.488875|35.255375,-62.133375|35.107,-52.547625|23.654,-66.52975|33.2959375,-66.7914375|33.4255625,-68.05675|33.6475,-66.7438125|33.118375,-68.716625|36.7361875,-66.8975625|36.549,-68.3905625|36.581625,-68.7411875|36.8705625,-68.291375|36.6038125,-62.144375|34.2496875,-63.185125|34.467625,-63.1929375|34.5893125,-63.910125|34.997375,-63.99625|34.7785625,-11.0055|0.0,-18.016875|2.5736875,-22.7215625|3.380625,-19.9024375|2.97,-22.1983125|3.3974375,
-63.492|34.7220625,-63.6355|34.8720625,-61.34375|34.6218125,-64.040125|35.3895,-63.6989375|35.2779375,-69.80825|33.9275625,-70.7075|33.516,-70.7219375|33.73025,-70.6546875|33.95475,-70.5599375|33.6134375,-68.66825|36.3060625,-67.396875|36.3730625,-70.066875|36.984,-70.334|36.86,-69.602875|36.6484375,-62.998375|34.2818125,-63.553625|34.357,-64.2439375|34.1795,-63.8725625|34.1550625,-64.600875|34.667375,-22.6339375|4.9149375,-7.0035|0.0,-34.68925|4.8836875,-32.5799375|4.3574375,-33.4675625|5.045625,
-58.1963125|33.9649375,-57.82575|33.9701875,-55.625|33.97925,-57.2441875|33.845,-57.7580625|34.18125,-68.072375|33.2545625,-70.5694375|33.3550625,-70.167375|33.317375,-69.753375|33.0801875,-69.517375|32.8651875,-68.979125|36.744625,-67.1301875|36.423125,-70.0335|36.5574375,-69.428375|36.17825,-70.286625|36.389375,-62.146375|34.006875,-63.5744375|33.764125,-63.8758125|33.8376875,-63.3863125|33.936875,-63.6639375|33.9425625,-30.4403125|4.1975625,-28.760625|3.473375,-8.004|0.0,-33.9145625|3.9080625,-34.9396875|3.98625,
-63.2936875|34.9545625,-63.1431875|34.73,-61.281375|34.93025,-63.15325|34.35425,-62.453875|34.6353125,-68.009625|33.0698125,-70.6275|33.2619375,-70.12125|33.044125,-69.980375|32.8491875,-69.584125|32.8935625,-65.2478125|36.3075,-52.16525|26.7704375,-67.1175|36.7009375,-67.12275|36.887375,-67.3223125|36.75275,-61.6125|33.657875,-63.857125|34.4090625,-63.05325|33.626125,-63.107875|33.906125,-63.7771875|33.8824375,-33.4990625|4.787375,-32.4466875|4.580875,-35.002875|5.0138125,-8.004|0.0,-35.6135625|4.9195,
-63.2246875|34.548875,-63.4170625|34.671625,-60.6154375|34.719375,-63.625|34.786375,-62.941|34.519125,-68.0101875|33.046875,-70.5845|33.2043125,-71.2280625|33.4131875,-70.3040625|32.8340625,-70.1529375|32.942375,-69.073625|36.39775,-66.421875|36.227375,-70.194625|36.591375,-70.081|36.53075,-69.754125|36.005875,-57.437|33.17875,-58.224125|32.9589375,-58.22925|32.8578125,-58.597125|33.117625,-58.1288125|33.007,-35.1221875|4.6718125,-34.335125|4.7389375,-36.3275|4.6110625,-34.9149375|4.722,-11.0055|0.0,
